Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million)
Moldova,MDA,"Mar 20, 2020",12.147
Moldova,MDA,"Mar 21, 2020",16.361
Moldova,MDA,"Mar 22, 2020",19.832
Moldova,MDA,"Mar 23, 2020",23.302
Moldova,MDA,"Mar 24, 2020",27.021
Moldova,MDA,"Mar 25, 2020",30.987
Moldova,MDA,"Mar 26, 2020",36.936
Moldova,MDA,"Mar 27, 2020",43.877
Moldova,MDA,"Mar 28, 2020",49.331
Moldova,MDA,"Mar 29, 2020",57.264
Moldova,MDA,"Mar 30, 2020",65.196
Moldova,MDA,"Mar 31, 2020",73.873
Moldova,MDA,"Apr 1, 2020",87.507
Moldova,MDA,"Apr 2, 2020",104.86
Moldova,MDA,"Apr 3, 2020",125.187
Moldova,MDA,"Apr 4, 2020",146.506
Moldova,MDA,"Apr 5, 2020",186.417
Moldova,MDA,"Apr 6, 2020",214.181
Moldova,MDA,"Apr 7, 2020",239.219
Moldova,MDA,"Apr 8, 2020",261.777
Moldova,MDA,"Apr 9, 2020",291.029
Moldova,MDA,"Apr 10, 2020",319.537
Moldova,MDA,"Apr 11, 2020",356.473
Moldova,MDA,"Apr 12, 2020",386.716
Moldova,MDA,"Apr 13, 2020",412.002
Moldova,MDA,"Apr 14, 2020",424.397
Moldova,MDA,"Apr 15, 2020",479.429
Moldova,MDA,"Apr 16, 2020",507.937
Moldova,MDA,"Apr 17, 2020",533.966
Moldova,MDA,"Apr 18, 2020",561.235
Moldova,MDA,"Apr 19, 2020",582.802
Moldova,MDA,"Apr 20, 2020",612.797
Moldova,MDA,"Apr 21, 2020",631.637
Moldova,MDA,"Apr 22, 2020",647.998
Moldova,MDA,"Apr 23, 2020",688.653
Moldova,MDA,"Apr 24, 2020",725.341
Moldova,MDA,"Apr 25, 2020",770.954
Moldova,MDA,"Apr 26, 2020",819.046
Moldova,MDA,"Apr 27, 2020",844.827
Moldova,MDA,"Apr 28, 2020",862.923
Moldova,MDA,"Apr 29, 2020",901.843
Moldova,MDA,"Apr 30, 2020",934.813
Moldova,MDA,"May 1, 2020",966.048
Moldova,MDA,"May 2, 2020",986.623
Monaco,MCO,"Feb 29, 2020",25.482
Monaco,MCO,"Mar 1, 2020",25.482
Monaco,MCO,"Mar 2, 2020",25.482
Monaco,MCO,"Mar 15, 2020",76.445
Monaco,MCO,"Mar 16, 2020",178.371
Monaco,MCO,"Mar 17, 2020",229.334
Monaco,MCO,"Mar 18, 2020",229.334
Monaco,MCO,"Mar 19, 2020",229.334
Monaco,MCO,"Mar 20, 2020",280.298
Monaco,MCO,"Mar 21, 2020",305.779
Monaco,MCO,"Mar 22, 2020",458.669
Monaco,MCO,"Mar 23, 2020",586.077
Monaco,MCO,"Mar 24, 2020",586.077
Monaco,MCO,"Mar 25, 2020",688.003
Monaco,MCO,"Mar 26, 2020",789.93
Monaco,MCO,"Mar 27, 2020",840.893
Monaco,MCO,"Mar 28, 2020",1070.227
Monaco,MCO,"Mar 29, 2020",1095.709
Monaco,MCO,"Mar 30, 2020",1172.154
Monaco,MCO,"Mar 31, 2020",1248.599
Monaco,MCO,"Apr 1, 2020",1325.043
Monaco,MCO,"Apr 2, 2020",1401.488
Monaco,MCO,"Apr 3, 2020",1528.896
Monaco,MCO,"Apr 4, 2020",1630.823
Monaco,MCO,"Apr 5, 2020",1681.786
Monaco,MCO,"Apr 6, 2020",1860.157
Monaco,MCO,"Apr 7, 2020",1962.083
Monaco,MCO,"Apr 8, 2020",2013.047
Monaco,MCO,"Apr 9, 2020",2064.01
Monaco,MCO,"Apr 10, 2020",2140.455
Monaco,MCO,"Apr 11, 2020",2293.344
Monaco,MCO,"Apr 12, 2020",2344.307
Monaco,MCO,"Apr 13, 2020",2369.789
Monaco,MCO,"Apr 14, 2020",2369.789
Monaco,MCO,"Apr 15, 2020",2369.789
Monaco,MCO,"Apr 16, 2020",2369.789
Monaco,MCO,"Apr 17, 2020",2369.789
Monaco,MCO,"Apr 18, 2020",2395.271
Monaco,MCO,"Apr 19, 2020",2395.271
Monaco,MCO,"Apr 20, 2020",2395.271
Monaco,MCO,"Apr 21, 2020",2395.271
Monaco,MCO,"Apr 22, 2020",2395.271
Monaco,MCO,"Apr 23, 2020",2395.271
Monaco,MCO,"Apr 24, 2020",2395.271
Monaco,MCO,"Apr 25, 2020",2395.271
Monaco,MCO,"Apr 26, 2020",2395.271
Monaco,MCO,"Apr 27, 2020",2395.271
Monaco,MCO,"Apr 28, 2020",2420.752
Monaco,MCO,"Apr 29, 2020",2420.752
Monaco,MCO,"Apr 30, 2020",2420.752
Monaco,MCO,"May 1, 2020",2420.752
Monaco,MCO,"May 2, 2020",2420.752
Mongolia,MNG,"Mar 10, 2020",0.305
Mongolia,MNG,"Mar 15, 2020",0.305
Mongolia,MNG,"Mar 18, 2020",1.22
Mongolia,MNG,"Mar 19, 2020",1.525
Mongolia,MNG,"Mar 20, 2020",1.525
Mongolia,MNG,"Mar 21, 2020",1.83
Mongolia,MNG,"Mar 22, 2020",3.05
Mongolia,MNG,"Mar 23, 2020",3.05
Mongolia,MNG,"Mar 24, 2020",3.05
Mongolia,MNG,"Mar 25, 2020",3.05
Mongolia,MNG,"Mar 26, 2020",3.05
Mongolia,MNG,"Mar 27, 2020",3.355
Mongolia,MNG,"Mar 28, 2020",3.355
Mongolia,MNG,"Mar 29, 2020",3.66
Mongolia,MNG,"Mar 30, 2020",3.66
Mongolia,MNG,"Mar 31, 2020",3.66
Mongolia,MNG,"Apr 1, 2020",3.66
Mongolia,MNG,"Apr 2, 2020",4.271
Mongolia,MNG,"Apr 3, 2020",4.271
Mongolia,MNG,"Apr 4, 2020",4.271
Mongolia,MNG,"Apr 5, 2020",4.271
Mongolia,MNG,"Apr 6, 2020",4.271
Mongolia,MNG,"Apr 7, 2020",4.576
Mongolia,MNG,"Apr 8, 2020",4.576
Mongolia,MNG,"Apr 9, 2020",4.881
Mongolia,MNG,"Apr 10, 2020",4.881
Mongolia,MNG,"Apr 11, 2020",4.881
Mongolia,MNG,"Apr 12, 2020",4.881
Mongolia,MNG,"Apr 13, 2020",4.881
Mongolia,MNG,"Apr 14, 2020",4.881
Mongolia,MNG,"Apr 15, 2020",9.151
Mongolia,MNG,"Apr 16, 2020",9.151
Mongolia,MNG,"Apr 17, 2020",9.456
Mongolia,MNG,"Apr 18, 2020",9.456
Mongolia,MNG,"Apr 19, 2020",9.456
Mongolia,MNG,"Apr 20, 2020",9.761
Mongolia,MNG,"Apr 21, 2020",10.371
Mongolia,MNG,"Apr 22, 2020",10.676
Mongolia,MNG,"Apr 23, 2020",10.676
Mongolia,MNG,"Apr 24, 2020",10.981
Mongolia,MNG,"Apr 25, 2020",10.981
Mongolia,MNG,"Apr 26, 2020",11.591
Mongolia,MNG,"Apr 27, 2020",11.591
Mongolia,MNG,"Apr 28, 2020",11.591
Mongolia,MNG,"Apr 29, 2020",11.591
Mongolia,MNG,"Apr 30, 2020",11.591
Mongolia,MNG,"May 1, 2020",11.591
Mongolia,MNG,"May 2, 2020",11.896
Montenegro,MNE,"Mar 18, 2020",3.184
Montenegro,MNE,"Mar 19, 2020",12.738
Montenegro,MNE,"Mar 20, 2020",20.699
Montenegro,MNE,"Mar 21, 2020",22.291
Montenegro,MNE,"Mar 22, 2020",22.291
Montenegro,MNE,"Mar 23, 2020",33.436
Montenegro,MNE,"Mar 24, 2020",42.989
Montenegro,MNE,"Mar 25, 2020",74.833
Montenegro,MNE,"Mar 26, 2020",84.387
Montenegro,MNE,"Mar 27, 2020",106.677
Montenegro,MNE,"Mar 28, 2020",119.415
Montenegro,MNE,"Mar 29, 2020",133.745
Montenegro,MNE,"Mar 30, 2020",135.337
Montenegro,MNE,"Mar 31, 2020",144.89
Montenegro,MNE,"Apr 1, 2020",173.55
Montenegro,MNE,"Apr 2, 2020",195.841
Montenegro,MNE,"Apr 3, 2020",229.277
Montenegro,MNE,"Apr 4, 2020",277.043
Montenegro,MNE,"Apr 5, 2020",320.032
Montenegro,MNE,"Apr 6, 2020",340.731
Montenegro,MNE,"Apr 7, 2020",370.982
Montenegro,MNE,"Apr 8, 2020",383.72
Montenegro,MNE,"Apr 9, 2020",396.458
Montenegro,MNE,"Apr 10, 2020",401.234
Montenegro,MNE,"Apr 11, 2020",409.195
Montenegro,MNE,"Apr 12, 2020",418.748
Montenegro,MNE,"Apr 13, 2020",433.078
Montenegro,MNE,"Apr 14, 2020",436.263
Montenegro,MNE,"Apr 15, 2020",450.592
Montenegro,MNE,"Apr 16, 2020",458.553
Montenegro,MNE,"Apr 17, 2020",482.436
Montenegro,MNE,"Apr 18, 2020",482.436
Montenegro,MNE,"Apr 19, 2020",488.805
Montenegro,MNE,"Apr 20, 2020",490.397
Montenegro,MNE,"Apr 21, 2020",496.766
Montenegro,MNE,"Apr 22, 2020",498.358
Montenegro,MNE,"Apr 23, 2020",501.543
Montenegro,MNE,"Apr 24, 2020",507.912
Montenegro,MNE,"Apr 25, 2020",507.912
Montenegro,MNE,"Apr 26, 2020",509.504
Montenegro,MNE,"Apr 27, 2020",511.096
Montenegro,MNE,"Apr 28, 2020",511.096
Montenegro,MNE,"Apr 29, 2020",511.096
Montenegro,MNE,"Apr 30, 2020",512.688
Montenegro,MNE,"May 1, 2020",512.688
Montenegro,MNE,"May 2, 2020",512.688
Montserrat,MSR,"Mar 21, 2020",200.04
Montserrat,MSR,"Mar 22, 2020",200.04
Montserrat,MSR,"Mar 23, 2020",200.04
Montserrat,MSR,"Mar 24, 2020",200.04
Montserrat,MSR,"Mar 25, 2020",200.04
Montserrat,MSR,"Mar 26, 2020",200.04
Montserrat,MSR,"Mar 27, 2020",1000.2
Montserrat,MSR,"Mar 28, 2020",1000.2
Montserrat,MSR,"Mar 29, 2020",1000.2
Montserrat,MSR,"Mar 30, 2020",1000.2
Montserrat,MSR,"Mar 31, 2020",1000.2
Montserrat,MSR,"Apr 2, 2020",1000.2
Montserrat,MSR,"Apr 3, 2020",1000.2
Montserrat,MSR,"Apr 4, 2020",1000.2
Montserrat,MSR,"Apr 5, 2020",1200.24
Montserrat,MSR,"Apr 6, 2020",1200.24
Montserrat,MSR,"Apr 7, 2020",1200.24
Montserrat,MSR,"Apr 8, 2020",1200.24
Montserrat,MSR,"Apr 9, 2020",1800.36
Montserrat,MSR,"Apr 10, 2020",1800.36
Montserrat,MSR,"Apr 11, 2020",1800.36
Montserrat,MSR,"Apr 12, 2020",1800.36
Montserrat,MSR,"Apr 13, 2020",2200.44
Montserrat,MSR,"Apr 14, 2020",2200.44
Montserrat,MSR,"Apr 15, 2020",2200.44
Montserrat,MSR,"Apr 16, 2020",2200.44
Montserrat,MSR,"Apr 17, 2020",2200.44
Montserrat,MSR,"Apr 18, 2020",2200.44
Montserrat,MSR,"Apr 19, 2020",2200.44
Montserrat,MSR,"Apr 20, 2020",2200.44
Montserrat,MSR,"Apr 21, 2020",2200.44
Montserrat,MSR,"Apr 22, 2020",2200.44
Montserrat,MSR,"Apr 23, 2020",2200.44
Montserrat,MSR,"Apr 24, 2020",2200.44
Montserrat,MSR,"Apr 25, 2020",2200.44
Montserrat,MSR,"Apr 26, 2020",2200.44
Montserrat,MSR,"Apr 27, 2020",2200.44
Montserrat,MSR,"Apr 28, 2020",2200.44
Montserrat,MSR,"Apr 29, 2020",2200.44
Montserrat,MSR,"Apr 30, 2020",2200.44
Montserrat,MSR,"May 1, 2020",2200.44
Montserrat,MSR,"May 2, 2020",2200.44
Morocco,MAR,"Mar 3, 2020",0.027
Morocco,MAR,"Mar 6, 2020",0.054
Morocco,MAR,"Mar 12, 2020",0.135
Morocco,MAR,"Mar 13, 2020",0.163
Morocco,MAR,"Mar 14, 2020",0.19
Morocco,MAR,"Mar 15, 2020",0.488
Morocco,MAR,"Mar 16, 2020",0.759
Morocco,MAR,"Mar 17, 2020",1.002
Morocco,MAR,"Mar 18, 2020",1.192
Morocco,MAR,"Mar 19, 2020",1.463
Morocco,MAR,"Mar 20, 2020",1.707
Morocco,MAR,"Mar 21, 2020",2.33
Morocco,MAR,"Mar 22, 2020",2.601
Morocco,MAR,"Mar 23, 2020",3.116
Morocco,MAR,"Mar 24, 2020",3.63
Morocco,MAR,"Mar 25, 2020",4.606
Morocco,MAR,"Mar 26, 2020",6.096
Morocco,MAR,"Mar 27, 2020",7.45
Morocco,MAR,"Mar 28, 2020",9.347
Morocco,MAR,"Mar 29, 2020",9.699
Morocco,MAR,"Mar 30, 2020",12.977
Morocco,MAR,"Mar 31, 2020",15.063
Morocco,MAR,"Apr 1, 2020",16.716
Morocco,MAR,"Apr 2, 2020",17.719
Morocco,MAR,"Apr 3, 2020",19.182
Morocco,MAR,"Apr 4, 2020",19.182
Morocco,MAR,"Apr 5, 2020",24.898
Morocco,MAR,"Apr 6, 2020",27.661
Morocco,MAR,"Apr 7, 2020",30.344
Morocco,MAR,"Apr 8, 2020",32.078
Morocco,MAR,"Apr 9, 2020",34.543
Morocco,MAR,"Apr 10, 2020",37.225
Morocco,MAR,"Apr 11, 2020",39.23
Morocco,MAR,"Apr 12, 2020",41.858
Morocco,MAR,"Apr 13, 2020",45.001
Morocco,MAR,"Apr 14, 2020",47.764
Morocco,MAR,"Apr 15, 2020",51.151
Morocco,MAR,"Apr 16, 2020",54.835
Morocco,MAR,"Apr 17, 2020",61.852
Morocco,MAR,"Apr 18, 2020",69.465
Morocco,MAR,"Apr 19, 2020",72.743
Morocco,MAR,"Apr 20, 2020",77.349
Morocco,MAR,"Apr 21, 2020",82.524
Morocco,MAR,"Apr 22, 2020",86.94
Morocco,MAR,"Apr 23, 2020",91.491
Morocco,MAR,"Apr 24, 2020",96.666
Morocco,MAR,"Apr 25, 2020",101.814
Morocco,MAR,"Apr 26, 2020",105.58
Morocco,MAR,"Apr 27, 2020",110.131
Morocco,MAR,"Apr 28, 2020",111.621
Morocco,MAR,"Apr 29, 2020",115.197
Morocco,MAR,"Apr 30, 2020",117.067
Morocco,MAR,"May 1, 2020",119.83
Morocco,MAR,"May 2, 2020",123.786
Mozambique,MOZ,"Mar 23, 2020",0.032
Mozambique,MOZ,"Mar 24, 2020",0.032
Mozambique,MOZ,"Mar 25, 2020",0.032
Mozambique,MOZ,"Mar 26, 2020",0.16
Mozambique,MOZ,"Mar 27, 2020",0.224
Mozambique,MOZ,"Mar 28, 2020",0.224
Mozambique,MOZ,"Mar 29, 2020",0.256
Mozambique,MOZ,"Mar 30, 2020",0.256
Mozambique,MOZ,"Mar 31, 2020",0.256
Mozambique,MOZ,"Apr 1, 2020",0.256
Mozambique,MOZ,"Apr 2, 2020",0.32
Mozambique,MOZ,"Apr 3, 2020",0.32
Mozambique,MOZ,"Apr 4, 2020",0.32
Mozambique,MOZ,"Apr 5, 2020",0.32
Mozambique,MOZ,"Apr 6, 2020",0.32
Mozambique,MOZ,"Apr 7, 2020",0.32
Mozambique,MOZ,"Apr 8, 2020",0.32
Mozambique,MOZ,"Apr 9, 2020",0.544
Mozambique,MOZ,"Apr 10, 2020",0.544
Mozambique,MOZ,"Apr 11, 2020",0.64
Mozambique,MOZ,"Apr 12, 2020",0.64
Mozambique,MOZ,"Apr 13, 2020",0.672
Mozambique,MOZ,"Apr 14, 2020",0.864
Mozambique,MOZ,"Apr 15, 2020",0.896
Mozambique,MOZ,"Apr 16, 2020",0.928
Mozambique,MOZ,"Apr 17, 2020",0.992
Mozambique,MOZ,"Apr 18, 2020",1.088
Mozambique,MOZ,"Apr 19, 2020",1.12
Mozambique,MOZ,"Apr 20, 2020",1.248
Mozambique,MOZ,"Apr 21, 2020",1.248
Mozambique,MOZ,"Apr 22, 2020",1.248
Mozambique,MOZ,"Apr 23, 2020",1.312
Mozambique,MOZ,"Apr 24, 2020",1.472
Mozambique,MOZ,"Apr 25, 2020",2.08
Mozambique,MOZ,"Apr 26, 2020",2.24
Mozambique,MOZ,"Apr 27, 2020",2.432
Mozambique,MOZ,"Apr 28, 2020",2.432
Mozambique,MOZ,"Apr 29, 2020",2.432
Mozambique,MOZ,"Apr 30, 2020",2.432
Mozambique,MOZ,"May 1, 2020",2.432
Mozambique,MOZ,"May 2, 2020",2.528
Myanmar,MMR,"Mar 24, 2020",0.037
Myanmar,MMR,"Mar 25, 2020",0.055
Myanmar,MMR,"Mar 26, 2020",0.055
Myanmar,MMR,"Mar 27, 2020",0.092
Myanmar,MMR,"Mar 28, 2020",0.092
Myanmar,MMR,"Mar 29, 2020",0.147
Myanmar,MMR,"Mar 30, 2020",0.147
Myanmar,MMR,"Mar 31, 2020",0.257
Myanmar,MMR,"Apr 1, 2020",0.276
Myanmar,MMR,"Apr 2, 2020",0.294
Myanmar,MMR,"Apr 3, 2020",0.368
Myanmar,MMR,"Apr 4, 2020",0.368
Myanmar,MMR,"Apr 5, 2020",0.386
Myanmar,MMR,"Apr 6, 2020",0.386
Myanmar,MMR,"Apr 7, 2020",0.404
Myanmar,MMR,"Apr 8, 2020",0.404
Myanmar,MMR,"Apr 9, 2020",0.404
Myanmar,MMR,"Apr 10, 2020",0.496
Myanmar,MMR,"Apr 11, 2020",0.515
Myanmar,MMR,"Apr 12, 2020",0.57
Myanmar,MMR,"Apr 13, 2020",0.754
Myanmar,MMR,"Apr 14, 2020",1.14
Myanmar,MMR,"Apr 15, 2020",1.36
Myanmar,MMR,"Apr 16, 2020",1.36
Myanmar,MMR,"Apr 17, 2020",1.562
Myanmar,MMR,"Apr 18, 2020",1.728
Myanmar,MMR,"Apr 19, 2020",1.967
Myanmar,MMR,"Apr 20, 2020",2.04
Myanmar,MMR,"Apr 21, 2020",2.187
Myanmar,MMR,"Apr 22, 2020",2.224
Myanmar,MMR,"Apr 23, 2020",2.334
Myanmar,MMR,"Apr 24, 2020",2.426
Myanmar,MMR,"Apr 25, 2020",2.647
Myanmar,MMR,"Apr 26, 2020",2.683
Myanmar,MMR,"Apr 27, 2020",2.683
Myanmar,MMR,"Apr 28, 2020",2.683
Myanmar,MMR,"Apr 29, 2020",2.757
Myanmar,MMR,"Apr 30, 2020",2.757
Myanmar,MMR,"May 1, 2020",2.775
Myanmar,MMR,"May 2, 2020",2.775
Namibia,NAM,"Mar 15, 2020",0.787
Namibia,NAM,"Mar 16, 2020",0.787
Namibia,NAM,"Mar 17, 2020",0.787
Namibia,NAM,"Mar 18, 2020",0.787
Namibia,NAM,"Mar 19, 2020",0.787
Namibia,NAM,"Mar 20, 2020",0.787
Namibia,NAM,"Mar 21, 2020",1.181
Namibia,NAM,"Mar 22, 2020",1.181
Namibia,NAM,"Mar 23, 2020",1.181
Namibia,NAM,"Mar 24, 2020",1.181
Namibia,NAM,"Mar 25, 2020",1.181
Namibia,NAM,"Mar 26, 2020",1.574
Namibia,NAM,"Mar 27, 2020",3.148
Namibia,NAM,"Mar 28, 2020",3.148
Namibia,NAM,"Mar 29, 2020",3.148
Namibia,NAM,"Mar 30, 2020",4.329
Namibia,NAM,"Mar 31, 2020",4.329
Namibia,NAM,"Apr 1, 2020",4.329
Namibia,NAM,"Apr 2, 2020",5.116
Namibia,NAM,"Apr 3, 2020",5.116
Namibia,NAM,"Apr 4, 2020",5.51
Namibia,NAM,"Apr 5, 2020",5.51
Namibia,NAM,"Apr 6, 2020",6.297
Namibia,NAM,"Apr 7, 2020",6.297
Namibia,NAM,"Apr 8, 2020",6.297
Namibia,NAM,"Apr 9, 2020",6.297
Namibia,NAM,"Apr 10, 2020",6.297
Namibia,NAM,"Apr 11, 2020",6.297
Namibia,NAM,"Apr 12, 2020",6.297
Namibia,NAM,"Apr 13, 2020",6.297
Namibia,NAM,"Apr 14, 2020",6.297
Namibia,NAM,"Apr 15, 2020",6.297
Namibia,NAM,"Apr 16, 2020",6.297
Namibia,NAM,"Apr 17, 2020",6.297
Namibia,NAM,"Apr 18, 2020",6.297
Namibia,NAM,"Apr 19, 2020",6.297
Namibia,NAM,"Apr 20, 2020",6.297
Namibia,NAM,"Apr 21, 2020",6.297
Namibia,NAM,"Apr 22, 2020",6.297
Namibia,NAM,"Apr 23, 2020",6.297
Namibia,NAM,"Apr 24, 2020",6.297
Namibia,NAM,"Apr 25, 2020",6.297
Namibia,NAM,"Apr 26, 2020",6.297
Namibia,NAM,"Apr 27, 2020",6.297
Namibia,NAM,"Apr 28, 2020",6.297
Namibia,NAM,"Apr 29, 2020",6.297
Namibia,NAM,"Apr 30, 2020",6.297
Namibia,NAM,"May 1, 2020",6.297
Namibia,NAM,"May 2, 2020",6.297
Nepal,NPL,"Jan 25, 2020",0.034
Nepal,NPL,"Jan 26, 2020",0.034
Nepal,NPL,"Jan 27, 2020",0.034
Nepal,NPL,"Jan 28, 2020",0.034
Nepal,NPL,"Jan 29, 2020",0.034
Nepal,NPL,"Jan 30, 2020",0.034
Nepal,NPL,"Jan 31, 2020",0.034
Nepal,NPL,"Feb 1, 2020",0.034
Nepal,NPL,"Feb 2, 2020",0.034
Nepal,NPL,"Feb 3, 2020",0.034
Nepal,NPL,"Feb 4, 2020",0.034
Nepal,NPL,"Feb 5, 2020",0.034
Nepal,NPL,"Feb 6, 2020",0.034
Nepal,NPL,"Feb 7, 2020",0.034
Nepal,NPL,"Feb 8, 2020",0.034
Nepal,NPL,"Feb 9, 2020",0.034
Nepal,NPL,"Feb 10, 2020",0.034
Nepal,NPL,"Feb 11, 2020",0.034
Nepal,NPL,"Feb 12, 2020",0.034
Nepal,NPL,"Feb 13, 2020",0.034
Nepal,NPL,"Feb 14, 2020",0.034
Nepal,NPL,"Feb 15, 2020",0.034
Nepal,NPL,"Feb 16, 2020",0.034
Nepal,NPL,"Feb 17, 2020",0.034
Nepal,NPL,"Feb 18, 2020",0.034
Nepal,NPL,"Feb 19, 2020",0.034
Nepal,NPL,"Feb 20, 2020",0.034
Nepal,NPL,"Feb 21, 2020",0.034
Nepal,NPL,"Feb 22, 2020",0.034
Nepal,NPL,"Feb 23, 2020",0.034
Nepal,NPL,"Feb 24, 2020",0.034
Nepal,NPL,"Feb 25, 2020",0.034
Nepal,NPL,"Feb 26, 2020",0.034
Nepal,NPL,"Feb 27, 2020",0.034
Nepal,NPL,"Feb 28, 2020",0.034
Nepal,NPL,"Feb 29, 2020",0.034
Nepal,NPL,"Mar 1, 2020",0.034
Nepal,NPL,"Mar 2, 2020",0.034
Nepal,NPL,"Mar 15, 2020",0.034
Nepal,NPL,"Mar 17, 2020",0.034
Nepal,NPL,"Mar 18, 2020",0.034
Nepal,NPL,"Mar 19, 2020",0.034
Nepal,NPL,"Mar 20, 2020",0.034
Nepal,NPL,"Mar 21, 2020",0.034
Nepal,NPL,"Mar 22, 2020",0.034
Nepal,NPL,"Mar 23, 2020",0.034
Nepal,NPL,"Mar 24, 2020",0.069
Nepal,NPL,"Mar 25, 2020",0.103
Nepal,NPL,"Mar 26, 2020",0.103
Nepal,NPL,"Mar 27, 2020",0.103
Nepal,NPL,"Mar 28, 2020",0.103
Nepal,NPL,"Mar 29, 2020",0.172
Nepal,NPL,"Mar 30, 2020",0.172
Nepal,NPL,"Mar 31, 2020",0.172
Nepal,NPL,"Apr 1, 2020",0.172
Nepal,NPL,"Apr 2, 2020",0.172
Nepal,NPL,"Apr 3, 2020",0.172
Nepal,NPL,"Apr 4, 2020",0.206
Nepal,NPL,"Apr 5, 2020",0.206
Nepal,NPL,"Apr 6, 2020",0.309
Nepal,NPL,"Apr 7, 2020",0.309
Nepal,NPL,"Apr 8, 2020",0.309
Nepal,NPL,"Apr 9, 2020",0.309
Nepal,NPL,"Apr 10, 2020",0.309
Nepal,NPL,"Apr 11, 2020",0.309
Nepal,NPL,"Apr 12, 2020",0.309
Nepal,NPL,"Apr 13, 2020",0.412
Nepal,NPL,"Apr 14, 2020",0.48
Nepal,NPL,"Apr 15, 2020",0.549
Nepal,NPL,"Apr 16, 2020",0.549
Nepal,NPL,"Apr 17, 2020",0.549
Nepal,NPL,"Apr 18, 2020",1.03
Nepal,NPL,"Apr 19, 2020",1.064
Nepal,NPL,"Apr 20, 2020",1.064
Nepal,NPL,"Apr 21, 2020",1.064
Nepal,NPL,"Apr 22, 2020",1.441
Nepal,NPL,"Apr 23, 2020",1.544
Nepal,NPL,"Apr 24, 2020",1.647
Nepal,NPL,"Apr 25, 2020",1.682
Nepal,NPL,"Apr 26, 2020",1.682
Nepal,NPL,"Apr 27, 2020",1.785
Nepal,NPL,"Apr 28, 2020",1.785
Nepal,NPL,"Apr 29, 2020",1.853
Nepal,NPL,"Apr 30, 2020",1.956
Nepal,NPL,"May 1, 2020",1.956
Nepal,NPL,"May 2, 2020",2.025
Netherlands,NLD,"Feb 28, 2020",0.058
Netherlands,NLD,"Feb 29, 2020",0.117
Netherlands,NLD,"Mar 1, 2020",0.409
Netherlands,NLD,"Mar 2, 2020",0.759
Netherlands,NLD,"Mar 3, 2020",1.05
Netherlands,NLD,"Mar 4, 2020",1.634
Netherlands,NLD,"Mar 5, 2020",2.218
Netherlands,NLD,"Mar 6, 2020",4.786
Netherlands,NLD,"Mar 7, 2020",7.47
Netherlands,NLD,"Mar 8, 2020",10.972
Netherlands,NLD,"Mar 9, 2020",15.466
Netherlands,NLD,"Mar 10, 2020",18.734
Netherlands,NLD,"Mar 11, 2020",22.294
Netherlands,NLD,"Mar 12, 2020",29.355
Netherlands,NLD,"Mar 13, 2020",35.833
Netherlands,NLD,"Mar 14, 2020",46.922
Netherlands,NLD,"Mar 15, 2020",55.968
Netherlands,NLD,"Mar 16, 2020",66.239
Netherlands,NLD,"Mar 17, 2020",82.463
Netherlands,NLD,"Mar 18, 2020",99.505
